before,after,diff
0.4438719451991402,0.9098361155374981,0.4659641703383579
0.34523809523809523,0.9510869565217391,0.6058488612836439
0.0,0.9150943396226415,0.9150943396226415
0.8876631912287516,0.9771986970684039,0.08953550583965231
0.19413167106048804,0.010982220254434991,-0.18314945080605305
0.4406037574289262,0.1047960889271875,-0.3358076685017387
26.0,29.0,3.0
