text_type,doc_id,cluster
commit_messages,12705,0
commit_messages,12706,3
commit_messages,12707,3
commit_messages,12708,0
commit_messages,12709,0
commit_messages,12710,0
commit_messages,12711,0
commit_messages,12712,0
commit_messages,12713,0
commit_messages,12714,0
commit_messages,12715,1
commit_messages,12716,3
commit_messages,12717,0
commit_messages,12718,1
commit_messages,12719,1
commit_messages,12720,1
commit_messages,12721,3
commit_messages,12722,3
commit_messages,12723,3
commit_messages,12724,3
commit_messages,12725,3
commit_messages,12726,3
commit_messages,12727,1
commit_messages,12728,1
commit_messages,12729,1
commit_messages,12730,1
commit_messages,12731,1
commit_messages,12732,2
commit_messages,12733,0
commit_messages,12734,1
commit_messages,12735,1
commit_messages,12736,0
commit_messages,12737,1
commit_messages,12738,0
commit_messages,12739,1
commit_messages,12740,1
commit_messages,12741,1
commit_messages,12742,1
commit_messages,12743,0
commit_messages,12744,0
commit_messages,12745,0
commit_messages,12746,1
commit_messages,12747,3
commit_messages,12748,0
commit_messages,12749,3
commit_messages,12750,3
commit_messages,12751,3
commit_messages,12752,3
commit_messages,12753,1
commit_messages,12754,3
commit_messages,12755,0
commit_messages,12756,0
commit_messages,12757,0
commit_messages,12758,0
commit_messages,12759,0
commit_messages,12760,0
commit_messages,12761,3
commit_messages,12762,1
commit_messages,12763,1
commit_messages,12764,0
commit_messages,12765,0
commit_messages,12766,0
commit_messages,12767,0
commit_messages,12768,0
commit_messages,12769,1
commit_messages,12770,1
commit_messages,12771,1
commit_messages,12772,1
commit_messages,12773,0
commit_messages,12774,1
commit_messages,12775,1
commit_messages,12776,1
commit_messages,12777,1
commit_messages,12778,0
commit_messages,12779,1
commit_messages,12780,0
commit_messages,12781,0
commit_messages,12782,1
commit_messages,12783,1
commit_messages,12784,1
commit_messages,12785,1
commit_messages,12786,1
commit_messages,12787,0
commit_messages,12788,0
commit_messages,12789,0
commit_messages,12790,0
commit_messages,12791,0
commit_messages,12792,0
commit_messages,12793,0
commit_messages,12794,0
commit_messages,12795,0
commit_messages,12796,1
commit_messages,12797,3
commit_messages,12798,3
commit_messages,12799,3
commit_messages,12800,3
commit_messages,12801,1
commit_messages,12802,0
commit_messages,12803,1
commit_messages,12804,1
commit_messages,12805,1
commit_messages,12806,1
commit_messages,12807,0
commit_messages,12808,0
commit_messages,12809,1
commit_messages,12810,3
commit_messages,12811,1
commit_messages,12812,1
commit_messages,12813,2
commit_messages,12814,1
commit_messages,12815,0
commit_messages,12816,3
commit_messages,12817,3
commit_messages,12818,1
commit_messages,12819,0
commit_messages,12820,0
commit_messages,12821,1
commit_messages,12822,0
commit_messages,12823,0
commit_messages,12824,2
commit_messages,12825,1
commit_messages,12826,0
commit_messages,12827,1
commit_messages,12828,0
commit_messages,12829,0
commit_messages,12830,1
commit_messages,12831,1
commit_messages,12832,3
commit_messages,12833,1
commit_messages,12834,1
commit_messages,12835,2
commit_messages,12836,1
commit_messages,12837,1
commit_messages,12838,3
commit_messages,12839,3
commit_messages,12840,1
commit_messages,12841,1
commit_messages,12842,3
commit_messages,12843,1
commit_messages,12844,1
commit_messages,12845,1
commit_messages,12846,3
commit_messages,12847,0
commit_messages,12848,0
commit_messages,12849,1
commit_messages,12850,1
commit_messages,12851,3
commit_messages,12852,3
commit_messages,12853,0
commit_messages,12854,1
commit_messages,12855,3
commit_messages,12856,0
commit_messages,12857,2
commit_messages,12858,0
commit_messages,12859,0
commit_messages,12860,0
commit_messages,12861,1
commit_messages,12862,3
commit_messages,12863,1
commit_messages,12864,0
commit_messages,12865,1
commit_messages,12866,2
commit_messages,12867,0
commit_messages,12868,2
commit_messages,12869,1
commit_messages,12870,1
commit_messages,12871,0
commit_messages,12872,3
commit_messages,12873,1
commit_messages,12874,1
commit_messages,12875,2
commit_messages,12876,0
commit_messages,12877,0
commit_messages,12878,0
commit_messages,12879,0
commit_messages,12880,3
commit_messages,12881,3
commit_messages,12882,1
commit_messages,12883,0
commit_messages,12884,3
commit_messages,12885,0
commit_messages,12886,0
commit_messages,12887,3
commit_messages,12888,1
commit_messages,12889,0
commit_messages,12890,3
commit_messages,12891,3
commit_messages,12892,2
commit_messages,12893,0
commit_messages,12894,0
commit_messages,12895,0
commit_messages,12896,0
commit_messages,12897,0
commit_messages,12898,1
commit_messages,12899,1
commit_messages,12900,0
commit_messages,12901,3
commit_messages,12902,0
commit_messages,12903,0
commit_messages,12904,0
commit_messages,12905,0
commit_messages,12906,3
commit_messages,12907,0
commit_messages,12908,1
commit_messages,12909,0
commit_messages,12910,1
commit_messages,12911,3
commit_messages,12912,1
commit_messages,12913,3
commit_messages,12914,1
commit_messages,12915,3
commit_messages,12916,1
commit_messages,12917,0
commit_messages,12918,0
commit_messages,12919,1
commit_messages,12920,3
commit_messages,12921,0
commit_messages,12922,0
commit_messages,12923,0
commit_messages,12924,0
commit_messages,12925,1
commit_messages,12926,1
commit_messages,12927,0
commit_messages,12928,1
commit_messages,12929,1
commit_messages,12930,1
commit_messages,12931,1
commit_messages,12932,1
commit_messages,12933,0
commit_messages,12934,3
commit_messages,12935,0
commit_messages,12936,1
commit_messages,12937,2
commit_messages,12938,3
commit_messages,12939,1
commit_messages,12940,0
commit_messages,12941,1
commit_messages,12942,1
commit_messages,12943,1
commit_messages,12944,0
commit_messages,12945,1
commit_messages,12946,1
commit_messages,12947,0
commit_messages,12948,1
commit_messages,12949,1
commit_messages,12950,2
commit_messages,12951,0
commit_messages,12952,2
commit_messages,12953,2
commit_messages,12954,2
commit_messages,12955,3
commit_messages,12956,0
commit_messages,12957,0
commit_messages,12958,3
commit_messages,12959,0
commit_messages,12960,3
commit_messages,12961,0
commit_messages,12962,3
commit_messages,12963,0
commit_messages,12964,0
commit_messages,12965,3
commit_messages,12966,1
commit_messages,12967,1
commit_messages,12968,1
commit_messages,12969,0
commit_messages,12970,3
commit_messages,12971,0
commit_messages,12972,0
commit_messages,12973,0
commit_messages,12974,3
commit_messages,12975,0
commit_messages,12976,0
commit_messages,12977,0
commit_messages,12978,3
commit_messages,12979,0
commit_messages,12980,0
commit_messages,12981,0
commit_messages,12982,0
commit_messages,12983,1
commit_messages,12984,1
commit_messages,12985,1
commit_messages,12986,1
commit_messages,12987,1
commit_messages,12988,0
commit_messages,12989,1
commit_messages,12990,1
commit_messages,12991,1
commit_messages,12992,0
commit_messages,12993,0
commit_messages,12994,1
commit_messages,12995,1
commit_messages,12996,0
commit_messages,12997,0
commit_messages,12998,1
commit_messages,12999,1
commit_messages,13000,1
commit_messages,13001,0
commit_messages,13002,1
commit_messages,13003,1
commit_messages,13004,1
commit_messages,13005,1
commit_messages,13006,1
commit_messages,13007,1
commit_messages,13008,3
commit_messages,13009,3
commit_messages,13010,0
commit_messages,13011,0
commit_messages,13012,3
commit_messages,13013,0
commit_messages,13014,2
commit_messages,13015,0
commit_messages,13016,0
commit_messages,13017,0
commit_messages,13018,0
commit_messages,13019,1
commit_messages,13020,0
commit_messages,13021,1
commit_messages,13022,0
commit_messages,13023,3
commit_messages,13024,0
commit_messages,13025,0
commit_messages,13026,0
commit_messages,13027,0
commit_messages,13028,0
commit_messages,13029,0
commit_messages,13030,1
commit_messages,13031,1
commit_messages,13032,1
commit_messages,13033,0
commit_messages,13034,0
commit_messages,13035,1
commit_messages,13036,1
commit_messages,13037,0
commit_messages,13038,0
commit_messages,13039,0
commit_messages,13040,3
commit_messages,13041,1
commit_messages,13042,1
commit_messages,13043,1
commit_messages,13044,1
commit_messages,13045,0
commit_messages,13046,1
commit_messages,13047,1
commit_messages,13048,1
commit_messages,13049,2
commit_messages,13050,3
commit_messages,13051,0
commit_messages,13052,3
commit_messages,13053,0
commit_messages,13054,3
commit_messages,13055,0
commit_messages,13056,0
commit_messages,13057,1
commit_messages,13058,1
commit_messages,13059,1
commit_messages,13060,1
commit_messages,13061,1
commit_messages,13062,1
commit_messages,13063,1
commit_messages,13064,3
commit_messages,13065,0
commit_messages,13066,3
commit_messages,13067,1
commit_messages,13068,1
commit_messages,13069,0
commit_messages,13070,2
commit_messages,13071,0
commit_messages,13072,0
commit_messages,13073,1
commit_messages,13074,1
commit_messages,13075,0
commit_messages,13076,3
commit_messages,13077,0
commit_messages,13078,0
commit_messages,13079,0
commit_messages,13080,1
commit_messages,13081,0
commit_messages,13082,1
commit_messages,13083,0
commit_messages,13084,1
commit_messages,13085,1
commit_messages,13086,1
commit_messages,13087,1
commit_messages,13088,1
commit_messages,13089,1
commit_messages,13090,1
commit_messages,13091,1
commit_messages,13092,0
commit_messages,13093,0
commit_messages,13094,0
commit_messages,13095,3
commit_messages,13096,3
commit_messages,13097,1
commit_messages,13098,0
commit_messages,13099,0
commit_messages,13100,0
commit_messages,13101,2
commit_messages,13102,1
commit_messages,13103,0
commit_messages,13104,0
commit_messages,13105,1
commit_messages,13106,0
commit_messages,13107,1
commit_messages,13108,1
commit_messages,13109,3
commit_messages,13110,0
commit_messages,13111,1
commit_messages,13112,0
commit_messages,13113,1
commit_messages,13114,1
commit_messages,13115,0
commit_messages,13116,3
commit_messages,13117,1
commit_messages,13118,3
commit_messages,13119,1
commit_messages,13120,1
commit_messages,13121,1
commit_messages,13122,1
commit_messages,13123,0
commit_messages,13124,1
commit_messages,13125,1
commit_messages,13126,0
commit_messages,13127,0
commit_messages,13128,1
commit_messages,13129,3
commit_messages,13130,1
commit_messages,13131,0
commit_messages,13132,1
commit_messages,13133,0
commit_messages,13134,1
commit_messages,13135,1
commit_messages,13136,1
commit_messages,13137,0
commit_messages,13138,3
commit_messages,13139,3
commit_messages,13140,1
commit_messages,13141,3
commit_messages,13142,3
commit_messages,13143,1
commit_messages,13144,1
commit_messages,13145,1
commit_messages,13146,1
commit_messages,13147,1
commit_messages,13148,3
commit_messages,13149,1
commit_messages,13150,1
commit_messages,13151,1
commit_messages,13152,1
commit_messages,13153,1
commit_messages,13154,1
commit_messages,13155,0
commit_messages,13156,0
commit_messages,13157,0
commit_messages,13158,0
commit_messages,13159,1
commit_messages,13160,1
commit_messages,13161,3
commit_messages,13162,1
commit_messages,13163,1
commit_messages,13164,3
commit_messages,13165,1
commit_messages,13166,1
commit_messages,13167,1
commit_messages,13168,0
commit_messages,13169,0
commit_messages,13170,1
commit_messages,13171,3
commit_messages,13172,1
commit_messages,13173,1
commit_messages,13174,1
commit_messages,13175,0
commit_messages,13176,3
commit_messages,13177,1
commit_messages,13178,1
commit_messages,13179,1
commit_messages,13180,1
commit_messages,13181,1
commit_messages,13182,1
commit_messages,13183,1
commit_messages,13184,1
commit_messages,13185,3
commit_messages,13186,3
commit_messages,13187,0
commit_messages,13188,1
commit_messages,13189,1
commit_messages,13190,1
commit_messages,13191,1
commit_messages,13192,1
commit_messages,13193,1
commit_messages,13194,3
commit_messages,13195,1
commit_messages,13196,1
commit_messages,13197,1
commit_messages,13198,0
commit_messages,13199,1
commit_messages,13200,1
commit_messages,13201,1
commit_messages,13202,1
commit_messages,13203,1
commit_messages,13204,1
commit_messages,13205,0
commit_messages,13206,1
commit_messages,13207,1
commit_messages,13208,1
commit_messages,13209,1
commit_messages,13210,0
commit_messages,13211,1
commit_messages,13212,3
commit_messages,13213,0
commit_messages,13214,1
commit_messages,13215,1
commit_messages,13216,1
commit_messages,13217,1
commit_messages,13218,0
commit_messages,13219,1
commit_messages,13220,1
commit_messages,13221,1
commit_messages,13222,1
commit_messages,13223,1
commit_messages,13224,1
commit_messages,13225,1
commit_messages,13226,1
commit_messages,13227,1
commit_messages,13228,0
commit_messages,13229,2
commit_messages,13230,1
commit_messages,13231,3
commit_messages,13232,0
commit_messages,13233,1
commit_messages,13234,0
commit_messages,13235,0
commit_messages,13236,0
commit_messages,13237,3
commit_messages,13238,3
commit_messages,13239,3
commit_messages,13240,1
commit_messages,13241,1
commit_messages,13242,1
commit_messages,13243,1
commit_messages,13244,1
commit_messages,13245,1
commit_messages,13246,1
commit_messages,13247,1
commit_messages,13248,1
commit_messages,13249,1
commit_messages,13250,1
commit_messages,13251,1
commit_messages,13252,1
commit_messages,13253,1
commit_messages,13254,1
commit_messages,13255,1
commit_messages,13256,1
commit_messages,13257,1
commit_messages,13258,1
commit_messages,13259,1
commit_messages,13260,1
commit_messages,13261,1
commit_messages,13262,1
commit_messages,13263,0
commit_messages,13264,3
commit_messages,13265,2
commit_messages,13266,3
commit_messages,13267,3
commit_messages,13268,1
commit_messages,13269,3
commit_messages,13270,1
commit_messages,13271,1
commit_messages,13272,1
commit_messages,13273,1
commit_messages,13274,1
commit_messages,13275,1
commit_messages,13276,1
commit_messages,13277,1
commit_messages,13278,1
commit_messages,13279,1
commit_messages,13280,1
commit_messages,13281,1
commit_messages,13282,1
commit_messages,13283,1
commit_messages,13284,0
commit_messages,13285,0
commit_messages,13286,0
commit_messages,13287,0
commit_messages,13288,0
commit_messages,13289,0
commit_messages,13290,0
commit_messages,13291,0
commit_messages,13292,0
commit_messages,13293,1
commit_messages,13294,0
commit_messages,13295,1
commit_messages,13296,1
commit_messages,13297,1
commit_messages,13298,1
commit_messages,13299,1
commit_messages,13300,1
commit_messages,13301,1
commit_messages,13302,1
commit_messages,13303,0
commit_messages,13304,1
commit_messages,13305,1
commit_messages,13306,1
commit_messages,13307,1
commit_messages,13308,1
commit_messages,13309,1
commit_messages,13310,0
commit_messages,13311,3
commit_messages,13312,1
commit_messages,13313,0
commit_messages,13314,1
commit_messages,13315,1
commit_messages,13316,1
commit_messages,13317,3
commit_messages,13318,0
commit_messages,13319,0
commit_messages,13320,0
commit_messages,13321,1
commit_messages,13322,1
commit_messages,13323,0
commit_messages,13324,0
commit_messages,13325,0
commit_messages,13326,0
commit_messages,13327,1
commit_messages,13328,0
commit_messages,13329,0
commit_messages,13330,1
commit_messages,13331,1
commit_messages,13332,1
commit_messages,13333,1
commit_messages,13334,1
commit_messages,13335,1
commit_messages,13336,1
commit_messages,13337,1
commit_messages,13338,1
commit_messages,13339,1
commit_messages,13340,1
commit_messages,13341,1
commit_messages,13342,0
commit_messages,13343,1
commit_messages,13344,1
commit_messages,13345,1
commit_messages,13346,1
commit_messages,13347,0
commit_messages,13348,0
commit_messages,13349,0
commit_messages,13350,0
commit_messages,13351,0
commit_messages,13352,1
commit_messages,13353,1
commit_messages,13354,0
commit_messages,13355,0
commit_messages,13356,3
commit_messages,13357,3
commit_messages,13358,0
commit_messages,13359,0
commit_messages,13360,1
commit_messages,13361,1
commit_messages,13362,1
commit_messages,13363,1
commit_messages,13364,1
commit_messages,13365,1
commit_messages,13366,0
commit_messages,13367,3
commit_messages,13368,0
commit_messages,13369,1
commit_messages,13370,1
commit_messages,13371,1
commit_messages,13372,1
commit_messages,13373,1
commit_messages,13374,1
commit_messages,13375,1
commit_messages,13376,0
commit_messages,13377,0
commit_messages,13378,1
commit_messages,13379,1
commit_messages,13380,1
commit_messages,13381,0
commit_messages,13382,1
commit_messages,13383,1
commit_messages,13384,1
commit_messages,13385,1
commit_messages,13386,1
commit_messages,13387,1
commit_messages,13388,1
commit_messages,13389,1
commit_messages,13390,0
commit_messages,13391,1
commit_messages,13392,1
commit_messages,13393,1
commit_messages,13394,1
commit_messages,13395,1
commit_messages,13396,1
commit_messages,13397,1
commit_messages,13398,1
commit_messages,13399,1
commit_messages,13400,1
commit_messages,13401,1
commit_messages,13402,0
commit_messages,13403,1
commit_messages,13404,1
commit_messages,13405,1
commit_messages,13406,1
commit_messages,13407,1
commit_messages,13408,2
commit_messages,13409,1
commit_messages,13410,1
commit_messages,13411,3
commit_messages,13412,0
commit_messages,13413,0
commit_messages,13414,1
commit_messages,13415,1
commit_messages,13416,1
commit_messages,13417,1
commit_messages,13418,1
commit_messages,13419,1
commit_messages,13420,1
commit_messages,13421,3
commit_messages,13422,1
commit_messages,13423,0
commit_messages,13424,1
commit_messages,13425,1
commit_messages,13426,1
commit_messages,13427,0
commit_messages,13428,3
commit_messages,13429,0
commit_messages,13430,1
commit_messages,13431,1
commit_messages,13432,0
commit_messages,13433,1
commit_messages,13434,1
commit_messages,13435,1
commit_messages,13436,1
commit_messages,13437,0
commit_messages,13438,1
commit_messages,13439,3
commit_messages,13440,1
commit_messages,13441,0
commit_messages,13442,2
commit_messages,13443,1
commit_messages,13444,1
commit_messages,13445,3
commit_messages,13446,1
commit_messages,13447,1
commit_messages,13448,1
commit_messages,13449,0
commit_messages,13450,2
commit_messages,13451,1
commit_messages,13452,0
commit_messages,13453,1
commit_messages,13454,1
commit_messages,13455,1
commit_messages,13456,1
commit_messages,13457,1
commit_messages,13458,1
commit_messages,13459,0
commit_messages,13460,0
commit_messages,13461,1
commit_messages,13462,1
commit_messages,13463,1
commit_messages,13464,2
commit_messages,13465,1
commit_messages,13466,1
commit_messages,13467,2
commit_messages,13468,1
commit_messages,13469,1
commit_messages,13470,0
commit_messages,13471,0
commit_messages,13472,0
commit_messages,13473,0
commit_messages,13474,0
commit_messages,13475,1
commit_messages,13476,0
commit_messages,13477,3
commit_messages,13478,3
commit_messages,13479,3
commit_messages,13480,0
commit_messages,13481,1
commit_messages,13482,1
commit_messages,13483,1
commit_messages,13484,0
commit_messages,13485,1
commit_messages,13486,3
commit_messages,13487,1
commit_messages,13488,1
commit_messages,13489,1
commit_messages,13490,0
commit_messages,13491,0
commit_messages,13492,1
commit_messages,13493,0
commit_messages,13494,1
commit_messages,13495,0
commit_messages,13496,1
commit_messages,13497,0
commit_messages,13498,1
commit_messages,13499,1
commit_messages,13500,1
commit_messages,13501,1
commit_messages,13502,0
commit_messages,13503,0
commit_messages,13504,0
commit_messages,13505,1
commit_messages,13506,0
commit_messages,13507,0
commit_messages,13508,0
commit_messages,13509,0
commit_messages,13510,3
commit_messages,13511,0
commit_messages,13512,0
commit_messages,13513,0
commit_messages,13514,1
commit_messages,13515,1
commit_messages,13516,1
commit_messages,13517,0
commit_messages,13518,1
commit_messages,13519,1
commit_messages,13520,1
commit_messages,13521,1
commit_messages,13522,1
commit_messages,13523,1
commit_messages,13524,0
commit_messages,13525,2
commit_messages,13526,2
commit_messages,13527,3
commit_messages,13528,2
commit_messages,13529,1
commit_messages,13530,3
commit_messages,13531,3
commit_messages,13532,2
commit_messages,13533,0
commit_messages,13534,1
commit_messages,13535,2
commit_messages,13536,2
commit_messages,13537,3
commit_messages,13538,0
commit_messages,13539,1
commit_messages,13540,1
commit_messages,13541,1
commit_messages,13542,3
commit_messages,13543,1
commit_messages,13544,1
commit_messages,13545,1
commit_messages,13546,0
commit_messages,13547,3
commit_messages,13548,1
commit_messages,13549,1
commit_messages,13550,1
commit_messages,13551,1
commit_messages,13552,0
commit_messages,13553,0
commit_messages,13554,1
commit_messages,13555,0
commit_messages,13556,0
commit_messages,13557,0
commit_messages,13558,1
commit_messages,13559,1
commit_messages,13560,1
commit_messages,13561,1
commit_messages,13562,0
commit_messages,13563,1
commit_messages,13564,1
commit_messages,13565,1
commit_messages,13566,1
commit_messages,13567,1
commit_messages,13568,1
commit_messages,13569,1
commit_messages,13570,3
commit_messages,13571,1
commit_messages,13572,1
commit_messages,13573,1
commit_messages,13574,1
commit_messages,13575,1
commit_messages,13576,3
commit_messages,13577,0
commit_messages,13578,1
commit_messages,13579,1
commit_messages,13580,1
commit_messages,13581,1
commit_messages,13582,0
commit_messages,13583,1
commit_messages,13584,0
commit_messages,13585,1
commit_messages,13586,1
commit_messages,13587,1
commit_messages,13588,0
commit_messages,13589,1
commit_messages,13590,3
commit_messages,13591,0
commit_messages,13592,3
commit_messages,13593,0
commit_messages,13594,2
commit_messages,13595,2
commit_messages,13596,3
commit_messages,13597,0
commit_messages,13598,1
commit_messages,13599,1
commit_messages,13600,1
commit_messages,13601,1
commit_messages,13602,0
commit_messages,13603,2
commit_messages,13604,3
commit_messages,13605,3
commit_messages,13606,0
commit_messages,13607,0
commit_messages,13608,0
commit_messages,13609,3
commit_messages,13610,1
commit_messages,13611,0
commit_messages,13612,1
commit_messages,13613,3
commit_messages,13614,1
commit_messages,13615,0
commit_messages,13616,1
commit_messages,13617,3
commit_messages,13618,1
commit_messages,13619,2
commit_messages,13620,2
commit_messages,13621,3
commit_messages,13622,1
commit_messages,13623,0
commit_messages,13624,1
commit_messages,13625,0
commit_messages,13626,1
commit_messages,13627,3
commit_messages,13628,0
commit_messages,13629,0
commit_messages,13630,0
commit_messages,13631,1
commit_messages,13632,3
commit_messages,13633,0
commit_messages,13634,3
commit_messages,13635,3
commit_messages,13636,0
commit_messages,13637,1
commit_messages,13638,1
commit_messages,13639,2
commit_messages,13640,3
commit_messages,13641,1
commit_messages,13642,3
commit_messages,13643,1
commit_messages,13644,0
commit_messages,13645,1
commit_messages,13646,1
commit_messages,13647,1
commit_messages,13648,0
commit_messages,13649,0
commit_messages,13650,3
commit_messages,13651,2
commit_messages,13652,1
commit_messages,13653,1
commit_messages,13654,0
commit_messages,13655,1
commit_messages,13656,0
commit_messages,13657,0
commit_messages,13658,0
commit_messages,13659,3
commit_messages,13660,1
commit_messages,13661,3
commit_messages,13662,1
commit_messages,13663,3
commit_messages,13664,1
commit_messages,13665,3
commit_messages,13666,3
commit_messages,13667,2
commit_messages,13668,2
commit_messages,13669,1
commit_messages,13670,3
commit_messages,13671,2
commit_messages,13672,1
commit_messages,13673,3
commit_messages,13674,3
commit_messages,13675,0
commit_messages,13676,2
commit_messages,13677,1
commit_messages,13678,3
commit_messages,13679,1
commit_messages,13680,0
commit_messages,13681,3
commit_messages,13682,3
commit_messages,13683,3
commit_messages,13684,0
commit_messages,13685,2
commit_messages,13686,0
commit_messages,13687,0
commit_messages,13688,0
commit_messages,13689,0
commit_messages,13690,0
commit_messages,13691,1
commit_messages,13692,0
commit_messages,13693,0
commit_messages,13694,0
commit_messages,13695,0
commit_messages,13696,1
commit_messages,13697,3
commit_messages,13698,1
commit_messages,13699,3
commit_messages,13700,1
commit_messages,13701,0
commit_messages,13702,0
commit_messages,13703,1
commit_messages,13704,0
commit_messages,13705,1
commit_messages,13706,0
commit_messages,13707,0
commit_messages,13708,0
commit_messages,13709,0
commit_messages,13710,1
commit_messages,13711,0
commit_messages,13712,1
commit_messages,13713,3
commit_messages,13714,1
commit_messages,13715,0
commit_messages,13716,0
commit_messages,13717,0
commit_messages,13718,3
commit_messages,13719,0
commit_messages,13720,1
commit_messages,13721,0
commit_messages,13722,1
commit_messages,13723,0
commit_messages,13724,3
commit_messages,13725,0
commit_messages,13726,1
commit_messages,13727,0
commit_messages,13728,0
commit_messages,13729,0
commit_messages,13730,0
commit_messages,13731,0
commit_messages,13732,0
commit_messages,13733,0
commit_messages,13734,2
commit_messages,13735,0
commit_messages,13736,0
commit_messages,13737,0
commit_messages,13738,2
commit_messages,13739,0
commit_messages,13740,2
commit_messages,13741,0
commit_messages,13742,1
commit_messages,13743,0
commit_messages,13744,1
commit_messages,13745,1
commit_messages,13746,0
commit_messages,13747,0
commit_messages,13748,3
commit_messages,13749,0
commit_messages,13750,3
commit_messages,13751,0
commit_messages,13752,0
commit_messages,13753,0
commit_messages,13754,1
commit_messages,13755,0
commit_messages,13756,3
commit_messages,13757,0
commit_messages,13758,0
commit_messages,13759,0
commit_messages,13760,0
commit_messages,13761,0
commit_messages,13762,0
commit_messages,13763,0
commit_messages,13764,2
commit_messages,13765,1
commit_messages,13766,2
commit_messages,13767,1
commit_messages,13768,1
commit_messages,13769,0
commit_messages,13770,1
commit_messages,13771,0
commit_messages,13772,0
commit_messages,13773,1
commit_messages,13774,1
commit_messages,13775,0
commit_messages,13776,3
commit_messages,13777,0
commit_messages,13778,0
commit_messages,13779,0
commit_messages,13780,2
commit_messages,13781,0
commit_messages,13782,0
commit_messages,13783,0
commit_messages,13784,0
commit_messages,13785,0
commit_messages,13786,3
commit_messages,13787,1
commit_messages,13788,1
commit_messages,13789,0
commit_messages,13790,0
commit_messages,13791,0
commit_messages,13792,1
commit_messages,13793,0
commit_messages,13794,0
commit_messages,13795,0
commit_messages,13796,3
commit_messages,13797,0
commit_messages,13798,3
commit_messages,13799,0
commit_messages,13800,1
commit_messages,13801,0
commit_messages,13802,0
commit_messages,13803,0
commit_messages,13804,0
commit_messages,13805,0
commit_messages,13806,0
commit_messages,13807,0
commit_messages,13808,3
commit_messages,13809,0
commit_messages,13810,0
commit_messages,13811,1
commit_messages,13812,0
commit_messages,13813,0
commit_messages,13814,0
commit_messages,13815,0
commit_messages,13816,1
commit_messages,13817,0
commit_messages,13818,0
commit_messages,13819,0
commit_messages,13820,3
commit_messages,13821,0
commit_messages,13822,0
commit_messages,13823,0
commit_messages,13824,1
commit_messages,13825,0
commit_messages,13826,3
commit_messages,13827,0
commit_messages,13828,1
commit_messages,13829,0
commit_messages,13830,0
commit_messages,13831,0
commit_messages,13832,0
commit_messages,13833,0
commit_messages,13834,1
commit_messages,13835,0
commit_messages,13836,1
commit_messages,13837,0
commit_messages,13838,0
commit_messages,13839,0
commit_messages,13840,3
commit_messages,13841,0
commit_messages,13842,0
commit_messages,13843,1
commit_messages,13844,0
commit_messages,13845,0
commit_messages,13846,3
commit_messages,13847,0
commit_messages,13848,2
commit_messages,13849,0
commit_messages,13850,3
commit_messages,13851,0
commit_messages,13852,2
commit_messages,13853,0
commit_messages,13854,3
commit_messages,13855,0
commit_messages,13856,3
commit_messages,13857,0
commit_messages,13858,3
commit_messages,13859,0
commit_messages,13860,0
commit_messages,13861,0
commit_messages,13862,0
commit_messages,13863,1
commit_messages,13864,1
commit_messages,13865,0
commit_messages,13866,1
commit_messages,13867,0
commit_messages,13868,1
commit_messages,13869,0
commit_messages,13870,2
commit_messages,13871,0
commit_messages,13872,2
commit_messages,13873,0
commit_messages,13874,3
commit_messages,13875,0
commit_messages,13876,0
commit_messages,13877,0
commit_messages,13878,2
commit_messages,13879,0
commit_messages,13880,3
commit_messages,13881,0
commit_messages,13882,1
commit_messages,13883,0
commit_messages,13884,0
commit_messages,13885,0
commit_messages,13886,3
commit_messages,13887,0
commit_messages,13888,3
commit_messages,13889,0
commit_messages,13890,3
commit_messages,13891,0
commit_messages,13892,0
commit_messages,13893,0
commit_messages,13894,0
commit_messages,13895,1
commit_messages,13896,3
commit_messages,13897,1
commit_messages,13898,1
commit_messages,13899,0
commit_messages,13900,0
commit_messages,13901,0
commit_messages,13902,1
commit_messages,13903,0
commit_messages,13904,1
commit_messages,13905,0
commit_messages,13906,0
commit_messages,13907,0
commit_messages,13908,1
commit_messages,13909,0
commit_messages,13910,1
commit_messages,13911,0
commit_messages,13912,1
commit_messages,13913,0
commit_messages,13914,0
commit_messages,13915,0
commit_messages,13916,0
commit_messages,13917,0
commit_messages,13918,0
commit_messages,13919,0
commit_messages,13920,0
commit_messages,13921,0
commit_messages,13922,1
commit_messages,13923,0
commit_messages,13924,0
commit_messages,13925,0
commit_messages,13926,0
commit_messages,13927,0
commit_messages,13928,0
commit_messages,13929,0
commit_messages,13930,3
commit_messages,13931,0
commit_messages,13932,0
commit_messages,13933,0
commit_messages,13934,1
commit_messages,13935,0
commit_messages,13936,2
commit_messages,13937,0
commit_messages,13938,3
commit_messages,13939,0
commit_messages,13940,2
commit_messages,13941,0
commit_messages,13942,2
commit_messages,13943,1
commit_messages,13944,0
commit_messages,13945,0
commit_messages,13946,0
commit_messages,13947,3
commit_messages,13948,1
commit_messages,13949,0
commit_messages,13950,1
commit_messages,13951,1
commit_messages,13952,0
commit_messages,13953,1
commit_messages,13954,3
commit_messages,13955,0
commit_messages,13956,1
commit_messages,13957,0
commit_messages,13958,1
commit_messages,13959,3
commit_messages,13960,3
commit_messages,13961,0
commit_messages,13962,1
commit_messages,13963,0
commit_messages,13964,1
commit_messages,13965,1
commit_messages,13966,0
commit_messages,13967,0
commit_messages,13968,0
commit_messages,13969,2
commit_messages,13970,0
commit_messages,13971,3
commit_messages,13972,1
commit_messages,13973,0
commit_messages,13974,1
commit_messages,13975,3
