Job submitted at: Thu Feb 12 12:47:13 PST 2026
Job started at: Thu Feb 12 12:47:13 PST 2026
/home/lottenho/660_pro/venv/bin/python
Python 3.11.4
[1/44] Skipping jwiedeman/BlueFrogAnalytics (not cloned)

================================================================================
[2/44] Processing repo: supermarsx/whoisdigger
================================================================================
[airbytehq/airbyte] 2025-01 done | total_nloc=7 avg_ccn=49.0 files=14652 | cache_hits=0 cache_misses=7
[airbytehq/airbyte] 2025-02 done | total_nloc=7 avg_ccn=49.0 files=14620 | cache_hits=0 cache_misses=8
[airbytehq/airbyte] 2025-03 done | total_nloc=7 avg_ccn=49.0 files=14723 | cache_hits=0 cache_misses=9
[airbytehq/airbyte] 2025-04 done | total_nloc=7 avg_ccn=49.0 files=15522 | cache_hits=0 cache_misses=10
[airbytehq/airbyte] 2025-05 done | total_nloc=7 avg_ccn=49.0 files=15512 | cache_hits=0 cache_misses=11
[airbytehq/airbyte] 2025-06 done | total_nloc=3 avg_ccn=19.0 files=16113 | cache_hits=0 cache_misses=12
[airbytehq/airbyte] 2025-07 done | total_nloc=7 avg_ccn=49.0 files=15908 | cache_hits=0 cache_misses=13
[airbytehq/airbyte] 2025-08 done | total_nloc=7 avg_ccn=49.0 files=16451 | cache_hits=0 cache_misses=14
[airbytehq/airbyte] 2025-09 done | total_nloc=7 avg_ccn=49.0 files=16516 | cache_hits=0 cache_misses=15
[airbytehq/airbyte] 2025-10 done | total_nloc=474857 avg_ccn=1.9 files=17028 | cache_hits=0 cache_misses=16
[airbytehq/airbyte] 2025-11 done | total_nloc=481368 avg_ccn=1.9 files=17089 | cache_hits=0 cache_misses=17
[airbytehq/airbyte] 2025-12 done | total_nloc=3 avg_ccn=17.0 files=17609 | cache_hits=0 cache_misses=18
[airbytehq/airbyte] 2026-01 done | total_nloc=3 avg_ccn=17.0 files=17762 | cache_hits=0 cache_misses=19
[airbytehq/airbyte] 2026-02 done | total_nloc=3 avg_ccn=17.0 files=17803 | cache_hits=0 cache_misses=20

Finished repo: airbytehq/airbyte
   Months in range: 20
   Snapshots written: 20
   Cache hits (repo): 0
   Cache misses (repo): 20
--------------------------------------------------------------------------------

================================================================================
[13/44] Processing repo: open4good/open4goods
================================================================================
[open4good/open4goods] 2021-11 done | total_nloc=7 avg_ccn=41.0 files=787 | cache_hits=0 cache_misses=1
[open4good/open4goods] 2021-12 done | total_nloc=7 avg_ccn=41.0 files=786 | cache_hits=0 cache_misses=2
[open4good/open4goods] 2022-01 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=0 cache_misses=3
[open4good/open4goods] 2022-02 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=0 cache_misses=4
[open4good/open4goods] 2022-03 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=0 cache_misses=5
[open4good/open4goods] 2022-04 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=0 cache_misses=6
[open4good/open4goods] 2022-05 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=1 cache_misses=6
[open4good/open4goods] 2022-06 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=2 cache_misses=6
[open4good/open4goods] 2022-07 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=3 cache_misses=6
[open4good/open4goods] 2022-08 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=3 cache_misses=7
[open4good/open4goods] 2022-09 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=3 cache_misses=8
[open4good/open4goods] 2022-10 done | total_nloc=7 avg_ccn=41.0 files=796 | cache_hits=3 cache_misses=9
[open4good/open4goods] 2022-11 done | total_nloc=7 avg_ccn=41.0 files=799 | cache_hits=3 cache_misses=10
[open4good/open4goods] 2022-12 done | total_nloc=7 avg_ccn=41.0 files=799 | cache_hits=3 cache_misses=11
[open4good/open4goods] 2023-01 done | total_nloc=7 avg_ccn=41.0 files=799 | cache_hits=3 cache_misses=12
[open4good/open4goods] 2023-02 done | total_nloc=7 avg_ccn=41.0 files=799 | cache_hits=3 cache_misses=13
[open4good/open4goods] 2023-03 done | total_nloc=7 avg_ccn=41.0 files=799 | cache_hits=3 cache_misses=14
[open4good/open4goods] 2023-04 done | total_nloc=7 avg_ccn=41.0 files=834 | cache_hits=3 cache_misses=15
[open4good/open4goods] 2023-05 done | total_nloc=7 avg_ccn=41.0 files=821 | cache_hits=3 cache_misses=16
[open4good/open4goods] 2023-06 done | total_nloc=7 avg_ccn=41.0 files=833 | cache_hits=3 cache_misses=17
[open4good/open4goods] 2023-07 done | total_nloc=7 avg_ccn=41.0 files=834 | cache_hits=3 cache_misses=18
[open4good/open4goods] 2023-08 done | total_nloc=7 avg_ccn=41.0 files=839 | cache_hits=3 cache_misses=19
[open4good/open4goods] 2023-09 done | total_nloc=7 avg_ccn=41.0 files=854 | cache_hits=3 cache_misses=20
[open4good/open4goods] 2023-10 done | total_nloc=7 avg_ccn=41.0 files=862 | cache_hits=3 cache_misses=21
[open4good/open4goods] 2023-11 done | total_nloc=7 avg_ccn=41.0 files=881 | cache_hits=3 cache_misses=22
[open4good/open4goods] 2023-12 done | total_nloc=7 avg_ccn=41.0 files=909 | cache_hits=3 cache_misses=23
[open4good/open4goods] 2024-01 done | total_nloc=7 avg_ccn=41.0 files=3198 | cache_hits=3 cache_misses=24
[open4good/open4goods] 2024-02 done | total_nloc=7 avg_ccn=41.0 files=3210 | cache_hits=3 cache_misses=25
[open4good/open4goods] 2024-03 done | total_nloc=7 avg_ccn=41.0 files=3219 | cache_hits=3 cache_misses=26
[open4good/open4goods] 2024-04 done | total_nloc=7 avg_ccn=41.0 files=3221 | cache_hits=3 cache_misses=27
[open4good/open4goods] 2024-05 done | total_nloc=7 avg_ccn=41.0 files=3234 | cache_hits=3 cache_misses=28
[open4good/open4goods] 2024-06 done | total_nloc=7 avg_ccn=41.0 files=3283 | cache_hits=3 cache_misses=29
[open4good/open4goods] 2024-07 done | total_nloc=7 avg_ccn=41.0 files=3394 | cache_hits=3 cache_misses=30
[open4good/open4goods] 2024-08 done | total_nloc=7 avg_ccn=41.0 files=3458 | cache_hits=3 cache_misses=31
[open4good/open4goods] 2024-09 done | total_nloc=7 avg_ccn=41.0 files=3456 | cache_hits=3 cache_misses=32
[open4good/open4goods] 2024-10 done | total_nloc=7 avg_ccn=41.0 files=3540 | cache_hits=3 cache_misses=33
[open4good/open4goods] 2024-11 done | total_nloc=3 avg_ccn=13.0 files=3607 | cache_hits=3 cache_misses=34
[open4good/open4goods] 2024-12 done | total_nloc=3 avg_ccn=13.0 files=3662 | cache_hits=3 cache_misses=35
[open4good/open4goods] 2025-01 done | total_nloc=3 avg_ccn=13.0 files=3590 | cache_hits=3 cache_misses=36
[open4good/open4goods] 2025-02 done | total_nloc=3 avg_ccn=13.0 files=3592 | cache_hits=3 cache_misses=37
[open4good/open4goods] 2025-03 done | total_nloc=3 avg_ccn=13.0 files=3722 | cache_hits=3 cache_misses=38
[open4good/open4goods] 2025-04 done | total_nloc=3 avg_ccn=13.0 files=3711 | cache_hits=3 cache_misses=39
[open4good/open4goods] 2025-05 done | total_nloc=3 avg_ccn=13.0 files=3718 | cache_hits=3 cache_misses=40
[open4good/open4goods] 2025-06 done | total_nloc=3 avg_ccn=13.0 files=3869 | cache_hits=3 cache_misses=41
[open4good/open4goods] 2025-07 done | total_nloc=3 avg_ccn=13.0 files=3995 | cache_hits=3 cache_misses=42
[open4good/open4goods] 2025-08 done | total_nloc=3 avg_ccn=13.0 files=4022 | cache_hits=3 cache_misses=43
[open4good/open4goods] 2025-09 done | total_nloc=3 avg_ccn=13.0 files=4209 | cache_hits=3 cache_misses=44
[open4good/open4goods] 2025-10 done | total_nloc=3 avg_ccn=13.0 files=4813 | cache_hits=3 cache_misses=45
[open4good/open4goods] 2025-11 done | total_nloc=3 avg_ccn=13.0 files=5129 | cache_hits=3 cache_misses=46
[open4good/open4goods] 2025-12 done | total_nloc=3 avg_ccn=13.0 files=5452 | cache_hits=3 cache_misses=47
[open4good/open4goods] 2026-01 done | total_nloc=3 avg_ccn=13.0 files=5235 | cache_hits=3 cache_misses=48
[open4good/open4goods] 2026-02 done | total_nloc=3 avg_ccn=13.0 files=5351 | cache_hits=3 cache_misses=49

Finished repo: open4good/open4goods
   Months in range: 52
   Snapshots written: 52
   Cache hits (repo): 3
   Cache misses (repo): 49
--------------------------------------------------------------------------------

================================================================================
[14/44] Processing repo: microsoft/vscode
================================================================================
[microsoft/vscode] 2026-02 done | ERROR=timeout | cache_hits=0 cache_misses=1

Finished repo: microsoft/vscode
   Months in range: 1
   Snapshots written: 0
   Cache hits (repo): 0
   Cache misses (repo): 1
--------------------------------------------------------------------------------

================================================================================
[15/44] Processing repo: open-learning-exchange/myplanet
================================================================================
[open-learning-exchange/myplanet] 2018-04 done | total_nloc=157 avg_ccn=1.4 files=108 | cache_hits=0 cache_misses=1
[open-learning-exchange/myplanet] 2018-05 done | total_nloc=399 avg_ccn=1.7 files=144 | cache_hits=0 cache_misses=2
[open-learning-exchange/myplanet] 2018-06 done | total_nloc=1934 avg_ccn=1.2 files=203 | cache_hits=0 cache_misses=3
[open-learning-exchange/myplanet] 2018-07 done | total_nloc=3 avg_ccn=13.0 files=251 | cache_hits=0 cache_misses=4
[open-learning-exchange/myplanet] 2018-08 done | total_nloc=3 avg_ccn=13.0 files=322 | cache_hits=0 cache_misses=5
[open-learning-exchange/myplanet] 2018-09 done | total_nloc=3 avg_ccn=13.0 files=343 | cache_hits=0 cache_misses=6
[open-learning-exchange/myplanet] 2018-10 done | total_nloc=3 avg_ccn=13.0 files=345 | cache_hits=0 cache_misses=7
[open-learning-exchange/myplanet] 2018-11 done | total_nloc=3 avg_ccn=13.0 files=364 | cache_hits=0 cache_misses=8
[open-learning-exchange/myplanet] 2018-12 done | total_nloc=3 avg_ccn=13.0 files=374 | cache_hits=0 cache_misses=9
[open-learning-exchange/myplanet] 2019-01 done | total_nloc=3 avg_ccn=13.0 files=380 | cache_hits=0 cache_misses=10
[open-learning-exchange/myplanet] 2019-02 done | total_nloc=3 avg_ccn=13.0 files=345 | cache_hits=0 cache_misses=11
[open-learning-exchange/myplanet] 2019-03 done | total_nloc=3 avg_ccn=13.0 files=374 | cache_hits=0 cache_misses=12
[open-learning-exchange/myplanet] 2019-04 done | total_nloc=3 avg_ccn=13.0 files=396 | cache_hits=0 cache_misses=13
[open-learning-exchange/myplanet] 2019-05 done | total_nloc=3 avg_ccn=13.0 files=413 | cache_hits=0 cache_misses=14
[open-learning-exchange/myplanet] 2019-06 done | total_nloc=3 avg_ccn=13.0 files=433 | cache_hits=0 cache_misses=15
[open-learning-exchange/myplanet] 2019-07 done | total_nloc=3 avg_ccn=13.0 files=471 | cache_hits=0 cache_misses=16
[open-learning-exchange/myplanet] 2019-08 done | total_nloc=3 avg_ccn=13.0 files=542 | cache_hits=0 cache_misses=17
[open-learning-exchange/myplanet] 2019-09 done | total_nloc=3 avg_ccn=13.0 files=557 | cache_hits=0 cache_misses=18
[open-learning-exchange/myplanet] 2019-10 done | total_nloc=3 avg_ccn=13.0 files=567 | cache_hits=0 cache_misses=19
[open-learning-exchange/myplanet] 2019-11 done | total_nloc=3 avg_ccn=13.0 files=593 | cache_hits=0 cache_misses=20
[open-learning-exchange/myplanet] 2019-12 done | total_nloc=3 avg_ccn=13.0 files=596 | cache_hits=0 cache_misses=21
[open-learning-exchange/myplanet] 2020-01 done | total_nloc=3 avg_ccn=13.0 files=614 | cache_hits=0 cache_misses=22
[open-learning-exchange/myplanet] 2020-02 done | total_nloc=3 avg_ccn=13.0 files=629 | cache_hits=0 cache_misses=23
[open-learning-exchange/myplanet] 2020-03 done | total_nloc=3 avg_ccn=13.0 files=647 | cache_hits=0 cache_misses=24
[open-learning-exchange/myplanet] 2020-04 done | total_nloc=3 avg_ccn=13.0 files=655 | cache_hits=0 cache_misses=25
[open-learning-exchange/myplanet] 2020-05 done | total_nloc=3 avg_ccn=13.0 files=662 | cache_hits=0 cache_misses=26
[open-learning-exchange/myplanet] 2020-06 done | total_nloc=3 avg_ccn=13.0 files=667 | cache_hits=0 cache_misses=27
[open-learning-exchange/myplanet] 2020-07 done | total_nloc=3 avg_ccn=13.0 files=721 | cache_hits=0 cache_misses=28
[open-learning-exchange/myplanet] 2020-08 done | total_nloc=3 avg_ccn=13.0 files=721 | cache_hits=0 cache_misses=29
[open-learning-exchange/myplanet] 2020-09 done | total_nloc=3 avg_ccn=13.0 files=721 | cache_hits=1 cache_misses=29
[open-learning-exchange/myplanet] 2020-10 done | total_nloc=3 avg_ccn=13.0 files=721 | cache_hits=2 cache_misses=29
[open-learning-exchange/myplanet] 2020-11 done | total_nloc=3 avg_ccn=13.0 files=721 | cache_hits=3 cache_misses=29
[open-learning-exchange/myplanet] 2020-12 done | total_nloc=3 avg_ccn=13.0 files=721 | cache_hits=4 cache_misses=29
[open-learning-exchange/myplanet] 2021-01 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=4 cache_misses=30
[open-learning-exchange/myplanet] 2021-02 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=4 cache_misses=31
[open-learning-exchange/myplanet] 2021-03 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=4 cache_misses=32
[open-learning-exchange/myplanet] 2021-04 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=5 cache_misses=32
[open-learning-exchange/myplanet] 2021-05 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=6 cache_misses=32
[open-learning-exchange/myplanet] 2021-06 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=7 cache_misses=32
[open-learning-exchange/myplanet] 2021-07 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=8 cache_misses=32
[open-learning-exchange/myplanet] 2021-08 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=9 cache_misses=32
[open-learning-exchange/myplanet] 2021-09 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=10 cache_misses=32
[open-learning-exchange/myplanet] 2021-10 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=11 cache_misses=32
[open-learning-exchange/myplanet] 2021-11 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=12 cache_misses=32
[open-learning-exchange/myplanet] 2021-12 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=13 cache_misses=32
[open-learning-exchange/myplanet] 2022-01 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=14 cache_misses=32
[open-learning-exchange/myplanet] 2022-02 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=15 cache_misses=32
[open-learning-exchange/myplanet] 2022-03 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=16 cache_misses=32
[open-learning-exchange/myplanet] 2022-04 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=17 cache_misses=32
[open-learning-exchange/myplanet] 2022-05 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=18 cache_misses=32
[open-learning-exchange/myplanet] 2022-06 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=19 cache_misses=32
[open-learning-exchange/myplanet] 2022-07 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=20 cache_misses=32
[open-learning-exchange/myplanet] 2022-08 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=21 cache_misses=32
[open-learning-exchange/myplanet] 2022-09 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=22 cache_misses=32
[open-learning-exchange/myplanet] 2022-10 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=23 cache_misses=32
[open-learning-exchange/myplanet] 2022-11 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=24 cache_misses=32
[open-learning-exchange/myplanet] 2022-12 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=25 cache_misses=32
[open-learning-exchange/myplanet] 2023-01 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=26 cache_misses=32
[open-learning-exchange/myplanet] 2023-02 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=27 cache_misses=32
[open-learning-exchange/myplanet] 2023-03 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=28 cache_misses=32
[open-learning-exchange/myplanet] 2023-04 done | total_nloc=3 avg_ccn=13.0 files=722 | cache_hits=28 cache_misses=33
[open-learning-exchange/myplanet] 2023-05 done | total_nloc=3 avg_ccn=13.0 files=726 | cache_hits=28 cache_misses=34
[open-learning-exchange/myplanet] 2023-06 done | total_nloc=3 avg_ccn=13.0 files=726 | cache_hits=28 cache_misses=35
[open-learning-exchange/myplanet] 2023-07 done | total_nloc=3 avg_ccn=13.0 files=718 | cache_hits=28 cache_misses=36
[open-learning-exchange/myplanet] 2023-08 done | total_nloc=3 avg_ccn=13.0 files=728 | cache_hits=28 cache_misses=37
[open-learning-exchange/myplanet] 2023-09 done | total_nloc=3 avg_ccn=13.0 files=729 | cache_hits=28 cache_misses=38
[open-learning-exchange/myplanet] 2023-10 done | total_nloc=3 avg_ccn=13.0 files=729 | cache_hits=28 cache_misses=39
[open-learning-exchange/myplanet] 2023-11 done | total_nloc=3 avg_ccn=13.0 files=733 | cache_hits=28 cache_misses=40
[open-learning-exchange/myplanet] 2023-12 done | total_nloc=17 avg_ccn=118.0 files=736 | cache_hits=28 cache_misses=41
[open-learning-exchange/myplanet] 2024-01 done | total_nloc=16 avg_ccn=110.0 files=736 | cache_hits=28 cache_misses=42
[open-learning-exchange/myplanet] 2024-02 done | total_nloc=16 avg_ccn=110.0 files=744 | cache_hits=28 cache_misses=43
[open-learning-exchange/myplanet] 2024-03 done | ERROR=timeout | cache_hits=28 cache_misses=44
[open-learning-exchange/myplanet] 2024-04 done | ERROR=timeout | cache_hits=28 cache_misses=45
[open-learning-exchange/myplanet] 2024-05 done | ERROR=timeout | cache_hits=28 cache_misses=46
[open-learning-exchange/myplanet] 2024-06 done | ERROR=timeout | cache_hits=28 cache_misses=47
[open-learning-exchange/myplanet] 2024-07 done | ERROR=timeout | cache_hits=28 cache_misses=48
[open-learning-exchange/myplanet] 2024-08 done | ERROR=timeout | cache_hits=28 cache_misses=49
[open-learning-exchange/myplanet] 2024-09 done | ERROR=timeout | cache_hits=28 cache_misses=50
[open-learning-exchange/myplanet] 2024-10 done | ERROR=timeout | cache_hits=28 cache_misses=51
[open-learning-exchange/myplanet] 2024-11 done | ERROR=timeout | cache_hits=28 cache_misses=52
[open-learning-exchange/myplanet] 2024-12 done | ERROR=timeout | cache_hits=28 cache_misses=53
[open-learning-exchange/myplanet] 2025-01 done | ERROR=timeout | cache_hits=28 cache_misses=54
[open-learning-exchange/myplanet] 2025-02 done | ERROR=timeout | cache_hits=28 cache_misses=55
[open-learning-exchange/myplanet] 2025-03 done | ERROR=timeout | cache_hits=28 cache_misses=56
[open-learning-exchange/myplanet] 2025-04 done | ERROR=timeout | cache_hits=28 cache_misses=57
[open-learning-exchange/myplanet] 2025-05 done | ERROR=timeout | cache_hits=28 cache_misses=58
[open-learning-exchange/myplanet] 2025-06 done | ERROR=timeout | cache_hits=28 cache_misses=59
[open-learning-exchange/myplanet] 2025-07 done | ERROR=timeout | cache_hits=28 cache_misses=60
[open-learning-exchange/myplanet] 2025-08 done | ERROR=timeout | cache_hits=28 cache_misses=61
[open-learning-exchange/myplanet] 2025-09 done | total_nloc=16 avg_ccn=141.0 files=893 | cache_hits=28 cache_misses=62
[open-learning-exchange/myplanet] 2025-10 done | total_nloc=16 avg_ccn=136.0 files=780 | cache_hits=28 cache_misses=63
[open-learning-exchange/myplanet] 2025-11 done | total_nloc=16 avg_ccn=136.0 files=715 | cache_hits=28 cache_misses=64
[open-learning-exchange/myplanet] 2025-12 done | total_nloc=16 avg_ccn=136.0 files=739 | cache_hits=28 cache_misses=65
[open-learning-exchange/myplanet] 2026-01 done | total_nloc=16 avg_ccn=136.0 files=773 | cache_hits=28 cache_misses=66
[open-learning-exchange/myplanet] 2026-02 done | total_nloc=16 avg_ccn=136.0 files=781 | cache_hits=28 cache_misses=67

Finished repo: open-learning-exchange/myplanet
   Months in range: 95
   Snapshots written: 77
   Cache hits (repo): 28
   Cache misses (repo): 67
--------------------------------------------------------------------------------

================================================================================
[16/44] Processing repo: bbuchsbaum/fmrireg
================================================================================
[bbuchsbaum/fmrireg] 2025-06 done | total_nloc=30812 avg_ccn=3.0 files=756 | cache_hits=0 cache_misses=1
[bbuchsbaum/fmrireg] 2025-07 done | total_nloc=30812 avg_ccn=3.0 files=756 | cache_hits=0 cache_misses=2
[bbuchsbaum/fmrireg] 2025-08 done | total_nloc=30451 avg_ccn=3.8 files=734 | cache_hits=0 cache_misses=3
[bbuchsbaum/fmrireg] 2025-09 done | total_nloc=33606 avg_ccn=4.1 files=738 | cache_hits=0 cache_misses=4
[bbuchsbaum/fmrireg] 2025-10 done | total_nloc=35616 avg_ccn=4.2 files=772 | cache_hits=0 cache_misses=5
[bbuchsbaum/fmrireg] 2025-11 done | total_nloc=35616 avg_ccn=4.2 files=772 | cache_hits=0 cache_misses=6
[bbuchsbaum/fmrireg] 2025-12 done | total_nloc=35616 avg_ccn=4.2 files=772 | cache_hits=0 cache_misses=7
[bbuchsbaum/fmrireg] 2026-01 done | total_nloc=7103 avg_ccn=4.1 files=688 | cache_hits=0 cache_misses=8
[bbuchsbaum/fmrireg] 2026-02 done | total_nloc=36358 avg_ccn=4.3 files=786 | cache_hits=0 cache_misses=9

Finished repo: bbuchsbaum/fmrireg
   Months in range: 9
   Snapshots written: 9
   Cache hits (repo): 0
   Cache misses (repo): 9
--------------------------------------------------------------------------------

================================================================================
[17/44] Processing repo: ohhmm/openmind
================================================================================
[ohhmm/openmind] 2010-01 done | total_nloc=412 avg_ccn=1.3 files=36 | cache_hits=0 cache_misses=1
[ohhmm/openmind] 2010-02 done | total_nloc=495 avg_ccn=1.3 files=38 | cache_hits=0 cache_misses=2
[ohhmm/openmind] 2010-03 done | total_nloc=872 avg_ccn=1.3 files=48 | cache_hits=0 cache_misses=3
[ohhmm/openmind] 2010-04 done | total_nloc=872 avg_ccn=1.3 files=48 | cache_hits=1 cache_misses=3
[ohhmm/openmind] 2010-05 done | total_nloc=872 avg_ccn=1.3 files=48 | cache_hits=2 cache_misses=3
[ohhmm/openmind] 2010-06 done | total_nloc=872 avg_ccn=1.3 files=48 | cache_hits=3 cache_misses=3
[ohhmm/openmind] 2010-07 done | total_nloc=872 avg_ccn=1.3 files=48 | cache_hits=4 cache_misses=3
[ohhmm/openmind] 2010-08 done | total_nloc=1012 avg_ccn=1.3 files=50 | cache_hits=4 cache_misses=4
[ohhmm/openmind] 2010-09 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=4 cache_misses=5
[ohhmm/openmind] 2010-10 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=5 cache_misses=5
[ohhmm/openmind] 2010-11 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=6 cache_misses=5
[ohhmm/openmind] 2010-12 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=7 cache_misses=5
[ohhmm/openmind] 2011-01 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=8 cache_misses=5
[ohhmm/openmind] 2011-02 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=9 cache_misses=5
[ohhmm/openmind] 2011-03 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=10 cache_misses=5
[ohhmm/openmind] 2011-04 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=11 cache_misses=5
[ohhmm/openmind] 2011-05 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=12 cache_misses=5
[ohhmm/openmind] 2011-06 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=13 cache_misses=5
[ohhmm/openmind] 2011-07 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=14 cache_misses=5
[ohhmm/openmind] 2011-08 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=15 cache_misses=5
[ohhmm/openmind] 2011-09 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=16 cache_misses=5
[ohhmm/openmind] 2011-10 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=17 cache_misses=5
[ohhmm/openmind] 2011-11 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=18 cache_misses=5
[ohhmm/openmind] 2011-12 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=19 cache_misses=5
[ohhmm/openmind] 2012-01 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=20 cache_misses=5
[ohhmm/openmind] 2012-02 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=21 cache_misses=5
[ohhmm/openmind] 2012-03 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=22 cache_misses=5
[ohhmm/openmind] 2012-04 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=23 cache_misses=5
[ohhmm/openmind] 2012-05 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=24 cache_misses=5
[ohhmm/openmind] 2012-06 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=25 cache_misses=5
[ohhmm/openmind] 2012-07 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=26 cache_misses=5
[ohhmm/openmind] 2012-08 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=27 cache_misses=5
[ohhmm/openmind] 2012-09 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=28 cache_misses=5
[ohhmm/openmind] 2012-10 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=29 cache_misses=5
[ohhmm/openmind] 2012-11 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=30 cache_misses=5
[ohhmm/openmind] 2012-12 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=31 cache_misses=5
[ohhmm/openmind] 2013-01 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=32 cache_misses=5
[ohhmm/openmind] 2013-02 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=33 cache_misses=5
[ohhmm/openmind] 2013-03 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=34 cache_misses=5
[ohhmm/openmind] 2013-04 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=35 cache_misses=5
[ohhmm/openmind] 2013-05 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=36 cache_misses=5
[ohhmm/openmind] 2013-06 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=37 cache_misses=5
[ohhmm/openmind] 2013-07 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=38 cache_misses=5
[ohhmm/openmind] 2013-08 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=39 cache_misses=5
[ohhmm/openmind] 2013-09 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=40 cache_misses=5
[ohhmm/openmind] 2013-10 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=41 cache_misses=5
[ohhmm/openmind] 2013-11 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=42 cache_misses=5
[ohhmm/openmind] 2013-12 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=43 cache_misses=5
[ohhmm/openmind] 2014-01 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=44 cache_misses=5
[ohhmm/openmind] 2014-02 done | total_nloc=1065 avg_ccn=1.3 files=52 | cache_hits=45 cache_misses=5
